#SUBMITTED ID	DOI	ISSUE	PAGES	PARENT_PUBLICATION_TITLE	PUBLICATION_TYPE	PUBMED_ID	RELATED_PUBLICATIONS	VOLUME
FBrf0221826	10.1242/jcs.120964	11	2470--2479	Journal of Cell Science	paper	23549788	-	126
FBrf0212559	10.1242/jcs.073601	2	240--251	Journal of Cell Science	paper	21172808	-	124
FBrf0184066	10.1242/jcs.01392	19	4343--4354	Journal of Cell Science	review	15331659	-	117
FBrf0075061	-	7	1863--1873	Journal of Cell Science	paper	7983153	-	107
FBrf0135998	-	4	643--651	Journal of Cell Science	review	11171369	-	114
FBrf0180384	10.1242/jcs.01371	Pt 20	4797--4806	Journal of Cell Science	paper	15340015	-	117
FBrf0093148	-	5	523--528	Journal of Cell Science	review	9092934	-	110
FBrf0201238	10.1242/jcs.03462	12	1959--1965	Journal of Cell Science	review	17478524	-	120
FBrf0210964	10.1242/jcs.064550	12	2058--2067	Journal of Cell Science	paper	20519583	-	123
FBrf0221705	10.1242/jcs.120139	9	1992--2003	Journal of Cell Science	paper	23444371	-	126
FBrf0210650	10.1242/jcs.060251	9	1546--1556	Journal of Cell Science	paper	20410372	-	123
FBrf0221773	10.1242/jcs.122382	10	2157--2163	Journal of Cell Science	paper	23525000	-	126
FBrf0230492	10.1242/jcs.175240	24	4499--4511	Journal of Cell Science	paper	26542023	-	128
FBrf0193935	10.1242/jcs.03407	6	1081--1092	Journal of Cell Science	paper	17327273	-	120
FBrf0230683	10.1242/jcs.178764	2	394--405	Journal of Cell Science	paper	26598556	-	129
FBrf0222657	10.1242/jcs.096024	18	4069--4076	Journal of Cell Science	review	23970416	-	126
FBrf0230589	10.1242/jcs.178699	1	166--177	Journal of Cell Science	paper	26567222	-	129
FBrf0221160	10.1242/jcs.114140	3	778--788	Journal of Cell Science	paper	23264735	-	126
FBrf0193540	10.1242/jcs.03150	Pt 18	3866--3875	Journal of Cell Science	paper	16940351	-	119
FBrf0086641	-	1	263--270	Journal of Cell Science	paper	8834811	-	109
FBrf0241036	10.1242/jcs.225144	24	jcs225144	Journal of Cell Science	paper	30446511	-	131
FBrf0035166	-	-	1--35	Journal of Cell Science	paper	6774986	-	43
FBrf0230320	10.1242/jcs.180364	23	4328--4340	Journal of Cell Science	paper	26483384	-	128
FBrf0174812	10.1242/jcs.00973	4	527--533	Journal of Cell Science	review	14730010	-	117
FBrf0138442	-	15	2819--2829	Journal of Cell Science	paper	11683415	-	114
FBrf0220860	10.1242/jcs.110569	23	5811--5818	Journal of Cell Science	paper	22956540	-	125
FBrf0214990	10.1242/jcs.060772	7	1089--1098	Journal of Cell Science	paper	20197404	-	123
FBrf0102939	-	10	1331--1340	Journal of Cell Science	paper	9570751	-	111
FBrf0221168	10.1242/jcs.117259	3	838--849	Journal of Cell Science	paper	23264732	-	126
FBrf0208609	10.1242/jcs.049049	17	3083--3092	Journal of Cell Science	paper	19654212	-	122
FBrf0080750	-	6	2123--2130	Journal of Cell Science	review	7673333	-	108
FBrf0227667	10.1242/jcs.157974	5	900--912	Journal of Cell Science	paper	25593128	-	128
FBrf0136755	-	11	1973--1980	Journal of Cell Science	review	11493634	-	114
FBrf0155866	-	22	4387	Journal of Cell Science	erratum	-	FBrf0152119	115
FBrf0233897	10.1242/jcs.195032	21	4034--4045	Journal of Cell Science	paper	27656110	-	129
FBrf0179493	10.1242/jcs.01228	17	3855--3865	Journal of Cell Science	paper	15265983	-	117
FBrf0211452	10.1242/jcs.063610	16	2853--2861	Journal of Cell Science	paper	20663913	-	123
FBrf0220881	10.1242/jcs.108092	23	5630--5635	Journal of Cell Science	paper	22992458	-	125
FBrf0223633	10.1242/jcs.135525	1	191--203	Journal of Cell Science	paper	24198395	-	127
FBrf0233205	10.1242/jcs.184374	16	3084--3090	Journal of Cell Science	paper	27358477	-	129
FBrf0093134	-	2	209--219	Journal of Cell Science	paper	9044051	-	110
FBrf0136001	-	10	1811--1820	Journal of Cell Science	review	11329367	-	114
FBrf0208194	10.1242/jcs.046391	14	2413--2423	Journal of Cell Science	paper	19571114	FBrf0225797	122
FBrf0204429	10.1242/jcs.024927	7	1076--1084	Journal of Cell Science	paper	18334551	-	121
FBrf0209133	10.1242/jcs.052514	20	3759--3771	Journal of Cell Science	paper	19789180	-	122
FBrf0205138	10.1242/jcs.025320	10	1605--1612	Journal of Cell Science	paper	18430782	-	121
FBrf0239998	10.1242/jcs.216127	17	jcs216127	Journal of Cell Science	paper	30111579	-	131
FBrf0129192	-	11	1857--1870	Journal of Cell Science	review	10806097	-	113
FBrf0205776	10.1242/jcs.033084	15	2612--2619	Journal of Cell Science	paper	18628302	-	121
FBrf0212406	10.1242/jcs.064519	23	4095--4106	Journal of Cell Science	paper	21045111	-	123
FBrf0162197	10.1242/jcs.00722	20	4147--4158	Journal of Cell Science	paper	12953067	-	116
FBrf0149702	-	5	881--886	Journal of Cell Science	review	11870207	-	115
FBrf0134706	-	22	3897--3905	Journal of Cell Science	review	11058077	-	113
FBrf0229221	10.1242/jcs.176826	15	2952	Journal of Cell Science	erratum	26240166	FBrf0227800	128
FBrf0090559	-	11	2649--2660	Journal of Cell Science	paper	8937983	-	109
FBrf0152124	10.1242/jcs.00149	24	4855--4865	Journal of Cell Science	paper	12432073	-	115
FBrf0184069	10.1242/jcs.02281	7	1527--1536	Journal of Cell Science	paper	15769842	-	118
FBrf0219622	10.1242/jcs.101329	15	3568--3577	Journal of Cell Science	paper	22505614	-	125
FBrf0231155	10.1242/jcs.175224	5	971--982	Journal of Cell Science	paper	26763909	FBrf0234907	129
FBrf0052273	-	4	605--616	Journal of Cell Science	paper	2283359	-	96
FBrf0058823	-	1	41--50	Journal of Cell Science	paper	8360277	-	105
FBrf0228888	10.1242/jcs.169441	13	2388--2400	Journal of Cell Science	paper	26021350	-	128
FBrf0052269	-	3	403--412	Journal of Cell Science	paper	2121747	-	96
FBrf0223543	10.1242/jcs.081596	9	1496--1509	Journal of Cell Science	paper	21502137	FBrf0225319	124
FBrf0234490	10.1242/jcs.193086	2	344--359	Journal of Cell Science	paper	27884932	-	130
FBrf0065533	-	1	87--98	Journal of Cell Science	paper	8270646	FBrf0076725	106
FBrf0162195	10.1242/jcs.00682	18	3811--3823	Journal of Cell Science	paper	12902403	-	116
FBrf0156172	-	11	2257--2264	Journal of Cell Science	review	12006610	-	115
FBrf0155870	10.1242/jcs.00204	1	137--143	Journal of Cell Science	paper	12456723	-	116
FBrf0217232	10.1242/jcs.092585	24	4309--4317	Journal of Cell Science	paper	22247192	-	124
FBrf0102331	-	6	667--673	Journal of Cell Science	paper	9471995	-	111
FBrf0193421	10.1242/jcs.03295	Pt 24	5021--5029	Journal of Cell Science	review	17158909	-	119
FBrf0135844	-	6	1041--1052	Journal of Cell Science	review	11228149	-	114
FBrf0208504	10.1242/jcs.039347	15	2662--2672	Journal of Cell Science	paper	19584096	-	122
FBrf0187835	10.1242/jcs.01552	26	6313--6326	Journal of Cell Science	paper	15561773	-	117
FBrf0211702	10.1242/jcs.063313	18	3177--3188	Journal of Cell Science	paper	20736302	-	123
FBrf0215125	10.1242/jcs.055996	23	4363--4374	Journal of Cell Science	paper	19903692	-	122
FBrf0135993	-	1	9--19	Journal of Cell Science	review	11112685	-	114
FBrf0225043	10.1242/jcs.122028	10	2151--2160	Journal of Cell Science	paper	24610947	-	127
FBrf0141602	-	21	3823--3835	Journal of Cell Science	paper	11719549	-	114
FBrf0224245	10.1242/jcs.142828	5	1092--1103	Journal of Cell Science	paper	24413177	-	127
FBrf0184070	10.1242/jcs.01602	Pt 1	187--198	Journal of Cell Science	paper	15615783	-	118
FBrf0145575	-	15	2723--2733	Journal of Cell Science	review	11683407	-	114
FBrf0221080	10.1242/jcs.094797	14	3281--3292	Journal of Cell Science	review	22956721	-	125
FBrf0223606	10.1242/jcs.123885	1	33--39	Journal of Cell Science	paper	24163433	-	127
FBrf0219620	10.1242/jcs.103317	15	3649--3660	Journal of Cell Science	paper	22553212	-	125
FBrf0217589	10.1242/jcs.090167	3	634--648	Journal of Cell Science	paper	22389401	-	125
FBrf0194768	10.1242/jcs.03199	Pt 20	4285--4292	Journal of Cell Science	paper	17038544	-	119
FBrf0222448	10.1242/jcs.126292	16	3686--3696	Journal of Cell Science	paper	23788431	-	126
FBrf0184068	10.1242/jcs.01712	Pt 7	1373--1384	Journal of Cell Science	paper	15755798	-	118
FBrf0160579	10.1242/jcs.00637	16	3373--3386	Journal of Cell Science	paper	12857788	-	116
FBrf0219688	10.1242/jcs.101451	15	3578--3589	Journal of Cell Science	paper	22467854	-	125
FBrf0126829	-	9	1515--1524	Journal of Cell Science	review	10751143	-	113
FBrf0236271	10.1242/jcs.201111	15	2520--2529	Journal of Cell Science	paper	28600320	-	130
FBrf0190955	10.1242/jcs.02832	6	1118--1129	Journal of Cell Science	paper	16507587	-	119
FBrf0092486	-	2	271--280	Journal of Cell Science	paper	9044057	-	110
FBrf0222660	10.1242/jcs.128603	18	4230--4238	Journal of Cell Science	paper	23843610	-	126
FBrf0233737	10.1242/jcs.194621	20	3732--3743	Journal of Cell Science	paper	27577095	-	129
FBrf0076726	-	4	785--798	Journal of Cell Science	paper	7914521	-	107
FBrf0229011	10.1242/jcs.168724	14	2497--2508	Journal of Cell Science	paper	26054799	-	128
FBrf0048436	-	-	39--47	Journal of Cell Science	paper	3138251	-	89
FBrf0200925	10.1242/jcs.006007	14	2344--2351	Journal of Cell Science	paper	17606990	-	120
FBrf0206784	10.1242/jcs.038521	4	471--480	Journal of Cell Science	paper	19174465	-	122
FBrf0190962	10.1242/jcs.02681	22	5161--5169	Journal of Cell Science	review	16280549	-	118
FBrf0225483	10.1242/jcs.151126	13	2956--2966	Journal of Cell Science	paper	24706949	-	127
